contributors,coordinates,created_at,display_text_range,entities,extended_entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,source,truncated,user
,,Tue Apr 09 13:22:40 +0000 2019,"[0, 273]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'unifi', 'name': 'unifi', 'id': 94323843, 'id_str': '94323843', 'indices': [15, 21]}, {'screen_name': 'helpmeunifi', 'name': 'help me unifi', 'id': 337579340, 'id_str': '337579340', 'indices': [101, 113]}, {'screen_name': 'kkmm_gov', 'name': 'KKMM', 'id': 274818125, 'id_str': '274818125', 'indices': [199, 208]}, {'screen_name': 'SKMM_MCMC', 'name': 'MCMC (Official)', 'id': 1632400213, 'id_str': '1632400213', 'indices': [209, 219]}, {'screen_name': 'GobindSinghDeo', 'name': 'GobindSinghDeo', 'id': 135542370, 'id_str': '135542370', 'indices': [220, 235]}, {'screen_name': 'myTMgroup', 'name': 'TM Group', 'id': 978804066867269632, 'id_str': '978804066867269632', 'indices': [246, 256]}], 'urls': []}",,0,False,Just wanna ask whether u prefer sleep on d problem or solve d problem Had lodged complaint to via 100 on my internet prob on 3 4 19 but till today not resolved Y so slow Better gov MCMC look into poor custmr svc,,1115605950998560768,1115605950998560768,,,,,,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,,,,,0,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,"{'id': 136104635, 'id_str': '136104635', 'name': 'AlifBaTa', 'screen_name': 'AP17KDH', 'location': 'Malaysia', 'description': 'Redha Allah swt matlamat utamaku. Hidup biar berjasa.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 86, 'friends_count': 113, 'listed_count': 1, 'created_at': 'Fri Apr 23 01:38:37 +0000 2010', 'favourites_count': 141, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 790, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'ACDED6', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1003915480086691840/Jt2IUdbi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1003915480086691840/Jt2IUdbi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/136104635/1439452981', 'profile_link_color': '038543', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'F6F6F6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
,,Tue Apr 09 13:20:36 +0000 2019,"[15, 156]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nurhaanihairi', 'name': 'NAJWA', 'id': 978357726, 'id_str': '978357726', 'indices': [0, 14]}, {'screen_name': 'nurhaanihairi', 'name': 'NAJWA', 'id': 978357726, 'id_str': '978357726', 'indices': [19, 33]}], 'urls': []}",,0,False,Hai Boleh DM kami nama penuh pemegang akaun nombor talian unifi dan nombor telefon bimbit untuk semakan lanjut Terima kasih,,1115605430581977090,1115605430581977090,nurhaanihairi,1.1156000910776812e+18,1115600091077681152,978357726.0,978357726,False,in,"{'iso_language_code': 'in', 'result_type': 'recent'}",,,,,,0,False,,"<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>",False,"{'id': 337579340, 'id_str': '337579340', 'name': 'help me unifi', 'screen_name': 'helpmeunifi', 'location': 'Kuala Lumpur, Malaysia', 'description': 'Official account for TM service-related support and queries. We are online everyday 9 am - 12 am including Public Holidays. For Rules of Engagement, visit', 'url': 'https://t.co/hMO4gbGUzH', 'entities': {'url': {'urls': [{'url': 'https://t.co/hMO4gbGUzH', 'expanded_url': 'https://www.tm.com.my/OnlineHelp/CustomerSupport/Pages/ServiceCenter.aspx', 'display_url': 'tm.com.my/OnlineHelp/Cus…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 66633, 'friends_count': 24106, 'listed_count': 168, 'created_at': 'Mon Jul 18 07:39:03 +0000 2011', 'favourites_count': 191, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 298326, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'ABB8C2', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1057861756171612160/r3X93kUr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1057861756171612160/r3X93kUr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/337579340/1542184984', 'profile_link_color': 'F25B26', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': True, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
,,Tue Apr 09 12:59:52 +0000 2019,"[0, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'unifi', 'name': 'unifi', 'id': 94323843, 'id_str': '94323843', 'indices': [0, 6]}], 'urls': []}",,0,False,hey unifi can you help me,,1115600213484265477,1115600213484265477,unifi,,,94323843.0,94323843,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,"{'id': 1065994908148760578, 'id_str': '1065994908148760578', 'name': 'ecahnshr', 'screen_name': 'ecahnasher', 'location': 'Perak, Malaysia', 'description': '20 | Ig; nxraisyxh', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 53, 'friends_count': 210, 'listed_count': 0, 'created_at': 'Fri Nov 23 15:46:06 +0000 2018', 'favourites_count': 543, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 556, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1114057639103614976/8guxtplX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1114057639103614976/8guxtplX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1065994908148760578/1552221151', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
,,Tue Apr 09 12:34:56 +0000 2019,"[0, 82]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Celcom', 'name': 'Celcom Axiata', 'id': 80787149, 'id_str': '80787149', 'indices': [68, 75]}, {'screen_name': 'unifi', 'name': 'unifi', 'id': 94323843, 'id_str': '94323843', 'indices': [76, 82]}], 'urls': []}",,0,False,both data and wifi tonight agak suweiii sikit haaa apa masalah ya,,1115593938713202690,1115593938713202690,,,,,,False,in,"{'iso_language_code': 'in', 'result_type': 'recent'}",,,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,"{'id': 2908423530, 'id_str': '2908423530', 'name': 'Khaleesi', 'screen_name': 'DeannaRasyid', 'location': 'Malaysia', 'description': '22 | UNITEN alumni | dogs will bark and i will spark ✨', 'url': 'https://t.co/QNlL6QdMZP', 'entities': {'url': {'urls': [{'url': 'https://t.co/QNlL6QdMZP', 'expanded_url': 'http://instagram.com/deannarasyid', 'display_url': 'instagram.com/deannarasyid', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2807, 'friends_count': 155, 'listed_count': 11, 'created_at': 'Sun Nov 23 20:41:35 +0000 2014', 'favourites_count': 13654, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 11868, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1109330253199998976/ZOLIqJKP_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1109330253199998976/ZOLIqJKP_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2908423530/1553432796', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
,,Tue Apr 09 12:04:01 +0000 2019,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'quchun_blarkk', 'name': 'Haziq Quchun', 'id': 301349413, 'id_str': '301349413', 'indices': [3, 17]}, {'screen_name': 'helpmeunifi', 'name': 'help me unifi', 'id': 337579340, 'id_str': '337579340', 'indices': [95, 107]}, {'screen_name': 'unifi', 'name': 'unifi', 'id': 94323843, 'id_str': '94323843', 'indices': [108, 114]}], 'urls': []}",,0,False,RT blarkk Rumah aku jeke unifi asyik connect disconnect nak naik rank pun payah woi kjp ada kjp ping tggi,,1115586157247471616,1115586157247471616,,,,,,False,in,"{'iso_language_code': 'in', 'result_type': 'recent'}",,,,,,0,False,"{'created_at': 'Tue Apr 09 08:47:06 +0000 2019', 'id': 1115536604481736704, 'id_str': '1115536604481736704', 'full_text': 'Rumah aku jeke unifi asyik connect disconnect , nak naik rank pun payah woi @helpmeunifi @unifi.. kjp ada kjp ping tggi... cmne nk naik rank adoi', 'truncated': False, 'display_text_range': [0, 145], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'helpmeunifi', 'name': 'help me unifi', 'id': 337579340, 'id_str': '337579340', 'indices': [76, 88]}, {'screen_name': 'unifi', 'name': 'unifi', 'id': 94323843, 'id_str': '94323843', 'indices': [89, 95]}], 'urls': []}, 'metadata': {'iso_language_code': 'in', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 301349413, 'id_str': '301349413', 'name': 'Haziq Quchun', 'screen_name': 'quchun_blarkk', 'location': 'Selangor, Malaysia', 'description': 'UitmSA | GGMU | Polimer|Jangka Prestasi|YspSah', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 263, 'friends_count': 692, 'listed_count': 2, 'created_at': 'Thu May 19 09:47:20 +0000 2011', 'favourites_count': 1175, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 13455, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '352726', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1104039785973178369/PbNUPyEj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1104039785973178369/PbNUPyEj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/301349413/1498921257', 'profile_link_color': 'D02B55', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '99CC33', 'profile_text_color': '3E4415', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'in'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,"{'id': 1105736791858962433, 'id_str': '1105736791858962433', 'name': 'fao', 'screen_name': 'Athiraomarr', 'location': 'Kuala Lumpur', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1, 'friends_count': 17, 'listed_count': 0, 'created_at': 'Wed Mar 13 07:46:09 +0000 2019', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1109524601346777088/QtY-XM8U_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1109524601346777088/QtY-XM8U_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
,,Tue Apr 09 11:59:26 +0000 2019,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'syafiqahnajib7', 'name': 'syafiqah', 'id': 1095272840, 'id_str': '1095272840', 'indices': [3, 18]}], 'urls': []}",,0,False,RT BILIK SEWA SEK 7 SHAH ALAM Bilik single RM 200 include bills Deposit 2 1 RM300 RM150 Disediakan UNIFI Katil,,1115585005483204608,1115585005483204608,,,,,,False,in,"{'iso_language_code': 'in', 'result_type': 'recent'}",,,,,,5,False,"{'created_at': 'Tue Apr 09 05:11:11 +0000 2019', 'id': 1115482266606563328, 'id_str': '1115482266606563328', 'full_text': 'BILIK SEWA SEK 7 SHAH ALAM 📌\n\nBilik single (RM 200 include bills)\n\nDeposit 2+1 : RM300+RM150\nDisediakan : UNIFI, Katil, tilam, almari,meja\n\nDM segera! #biliksewa #ShahAlam #Sek7', 'truncated': False, 'display_text_range': [0, 177], 'entities': {'hashtags': [{'text': 'biliksewa', 'indices': [151, 161]}, {'text': 'ShahAlam', 'indices': [162, 171]}, {'text': 'Sek7', 'indices': [172, 177]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'in', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1095272840, 'id_str': '1095272840', 'name': 'syafiqah', 'screen_name': 'syafiqahnajib7', 'location': 'Perlis', 'description': 'orang cakap funny. psn id: megakoh117', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 451, 'friends_count': 139, 'listed_count': 4, 'created_at': 'Wed Jan 16 13:51:11 +0000 2013', 'favourites_count': 23799, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 68970, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FCEBB6', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1100279544290848768/y8UXzxFt_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1100279544290848768/y8UXzxFt_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1095272840/1532960711', 'profile_link_color': 'CE7834', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '78C0A8', 'profile_text_color': '5E412F', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 5, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'in'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,"{'id': 53591983, 'id_str': '53591983', 'name': 'Ismaism v3', 'screen_name': 'ebummie', 'location': 'Rotating Universe', 'description': '993E08: Master of randomness', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 612, 'friends_count': 452, 'listed_count': 21, 'created_at': 'Sat Jul 04 04:19:48 +0000 2009', 'favourites_count': 781, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 122576, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9AE4E8', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1114707096996438017/-5fikIoG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1114707096996438017/-5fikIoG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/53591983/1498910801', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
,,Tue Apr 09 11:59:00 +0000 2019,"[0, 117]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Ay0SLpXBYR', 'expanded_url': 'http://unifi-my.speedtestcustom.com/result/c049d120-5abe-11e9-95b8-5baa693f0b04', 'display_url': 'unifi-my.speedtestcustom.com/result/c049d12…', 'indices': [94, 117]}]}",,0,False,Check out my Speedtest results 323 5 Mbps down and 55 2 Mbps up How do your speeds compare,,1115584897567973382,1115584897567973382,,,,,,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,False,,,,0,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 175719741, 'id_str': '175719741', 'name': 'Jansen Yong', 'screen_name': 'y561994', 'location': 'Melaka', 'description': 'The halo guy©', 'url': 'https://t.co/shLm56MVcq', 'entities': {'url': {'urls': [{'url': 'https://t.co/shLm56MVcq', 'expanded_url': 'https://about.me/jansenyong', 'display_url': 'about.me/jansenyong', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 262, 'friends_count': 1694, 'listed_count': 24, 'created_at': 'Sat Aug 07 11:57:30 +0000 2010', 'favourites_count': 5347, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 28383, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'EDECE9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme3/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme3/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/994415020191682560/m0163zva_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/994415020191682560/m0163zva_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/175719741/1473829069', 'profile_link_color': '088253', 'profile_sidebar_border_color': 'D3D2CF', 'profile_sidebar_fill_color': 'E3E2DE', 'profile_text_color': '634047', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
,,Tue Apr 09 11:53:27 +0000 2019,"[0, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/IDH22i4Ptq', 'expanded_url': 'https://unifi.com.my/personal/mobile/postpaid', 'display_url': 'unifi.com.my/personal/mobil…', 'indices': [23, 46]}, {'url': 'https://t.co/zYoie36XSB', 'expanded_url': 'http://bit.ly/ReferFriendsAndWin', 'display_url': 'bit.ly/ReferFriendsAn…', 'indices': [64, 87]}]}",,0,False,Join our postpaid plan OR refer 5 frens,,1115583501628108800,1115583501628108800,unifi,1.1155834993002455e+18,1115583499300245504,94323843.0,94323843,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,False,,,,0,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 94323843, 'id_str': '94323843', 'name': 'unifi', 'screen_name': 'unifi', 'location': 'Kuala Lumpur, Malaysia', 'description': 'The official Twitter account for unifi. Got a question? Tweet @helpmeunifi for service related support and queries.', 'url': 'https://t.co/OGZzDUxd5M', 'entities': {'url': {'urls': [{'url': 'https://t.co/OGZzDUxd5M', 'expanded_url': 'http://unifi.com.my', 'display_url': 'unifi.com.my', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 55226, 'friends_count': 677, 'listed_count': 285, 'created_at': 'Thu Dec 03 12:59:06 +0000 2009', 'favourites_count': 53, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 12149, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1098465550252961792/Z4zrHQBX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1098465550252961792/Z4zrHQBX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/94323843/1553695796', 'profile_link_color': 'F25B26', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'FDD3A7', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
